date,t,hy_raw,vix_raw,u1_norm,u2_norm,split
2009-05-27,4.2,1187.0,31.67,0.5,0.34525710635579687,train
2009-05-28,4.2030905077262695,1176.0,30.62,0.4941675503711559,0.3284893005429575,train
2009-05-29,4.206181015452539,1174.0,30.04,0.4931071049840933,0.3192270839987224,train
2009-06-01,4.209271523178808,1136.0,30.04,0.47295864262990456,0.3192270839987224,train
2009-06-02,4.212362030905077,1119.0,30.04,0.46394485683987274,0.3192270839987224,train
2009-06-03,4.215452538631347,1117.0,30.04,0.4628844114528102,0.3192270839987224,train
2009-06-04,4.218543046357616,1101.0,29.77,0.4544008483563097,0.31491536250399227,train
2009-06-05,4.221633554083885,1070.0,29.77,0.43796394485683987,0.31491536250399227,train
2009-06-08,4.2247240618101545,1060.0,29.62,0.432661717921527,0.3125199616735867,train
2009-06-09,4.227814569536424,1059.0,28.46,0.43213149522799577,0.2939955285851166,train
2009-06-10,4.230905077262693,1043.0,28.27,0.4236479321314952,0.2909613541999361,train
2009-06-11,4.233995584988962,1042.0,28.27,0.42311770943796395,0.2909613541999361,train
2009-06-12,4.237086092715232,1042.0,28.46,0.42311770943796395,0.2939955285851166,train
2009-06-15,4.240176600441501,1043.0,30.81,0.4236479321314952,0.33152347492813794,train
2009-06-16,4.24326710816777,1048.0,30.81,0.42629904559915166,0.33152347492813794,train
2009-06-17,4.2463576158940395,1073.0,30.81,0.4395546129374337,0.33152347492813794,train
2009-06-18,4.249448123620309,1074.0,31.17,0.440084835630965,0.3372724369211115,train
2009-06-19,4.252538631346578,1075.0,30.58,0.44061505832449627,0.3278505269881826,train
2009-06-22,4.255629139072847,1093.0,30.03,0.4501590668080594,0.31906739061002876,train
2009-06-23,4.258719646799117,1101.0,29.05,0.4544008483563097,0.3034174385180453,train
2009-06-24,4.261810154525386,1103.0,29.05,0.45546129374337224,0.3034174385180453,train
2009-06-25,4.264900662251655,1105.0,26.36,0.45652173913043476,0.2604599169594378,train
2009-06-26,4.267991169977925,1105.0,26.35,0.45652173913043476,0.26030022357074417,train
2009-06-29,4.271081677704195,1105.0,26.22,0.45652173913043476,0.2582242095177259,train
2009-06-30,4.274172185430464,1055.0,26.22,0.4300106044538706,0.2582242095177259,train
2009-07-01,4.277262693156733,1055.0,26.35,0.4300106044538706,0.26030022357074417,train
2009-07-02,4.2803532008830025,1055.0,27.95,0.4300106044538706,0.2858511657617374,train
2009-07-06,4.283443708609272,1061.0,29.0,0.43319194061505834,0.3026189715745768,train
2009-07-07,4.286534216335541,1063.0,29.78,0.4342523860021209,0.31507505589268603,train
2009-07-08,4.28962472406181,1079.0,29.78,0.4427359490986214,0.31507505589268603,train
2009-07-09,4.29271523178808,1084.0,29.78,0.44538706256627786,0.31507505589268603,train
2009-07-10,4.295805739514349,1084.0,29.02,0.44538706256627786,0.3029383583519642,train
2009-07-13,4.298896247240618,1079.0,26.31,0.4427359490986214,0.2596614500159693,train
2009-07-14,4.3019867549668875,1076.0,25.89,0.4411452810180276,0.2529543276908336,train
2009-07-15,4.305077262693157,1057.0,25.42,0.4310710498409332,0.2454487384222293,train
2009-07-16,4.308167770419426,1052.0,25.02,0.4284199363732768,0.23906100287448095,train
2009-07-17,4.311258278145695,1041.0,24.4,0.42258748674443264,0.22916001277547104,train
2009-07-20,4.314348785871965,1037.0,24.34,0.42046659597030756,0.22820185244330882,train
2009-07-21,4.317439293598234,1029.0,23.87,0.4162248144220573,0.22069626317470456,train
2009-07-22,4.320529801324503,1018.0,23.47,0.41039236479321317,0.2143085276269562,train
2009-07-23,4.3236203090507725,988.0000000000001,23.47,0.39448568398727474,0.2143085276269562,train
2009-07-24,4.326710816777042,980.0000000000001,23.47,0.39024390243902446,0.2143085276269562,train
2009-07-27,4.329801324503311,966.0,24.28,0.3828207847295864,0.2272436921111466,train
2009-07-28,4.33289183222958,956.0,25.01,0.37751855779427357,0.23890130948578728,train
2009-07-29,4.33598233995585,944.0,25.4,0.3711558854718982,0.24512935164484184,train
2009-07-30,4.339072847682119,933.0,25.56,0.3653234358430541,0.24768444586394117,train
2009-07-31,4.342163355408388,922.0000000000001,25.56,0.35949098621421005,0.24768444586394117,train
2009-08-03,4.345253863134658,899.0,25.4,0.3472958642629905,0.24512935164484184,train
2009-08-04,4.348344370860927,888.0000000000001,25.56,0.3414634146341464,0.24768444586394117,train
2009-08-05,4.351434878587196,877.0,24.9,0.3356309650053022,0.23714468221015644,train
2009-08-06,4.354525386313465,873.0,24.9,0.33351007423117707,0.23714468221015644,train
2009-08-07,4.357615894039735,864.0,24.99,0.32873806998939553,0.2385819227083998,train
2009-08-10,4.360706401766004,864.0,25.45,0.32873806998939553,0.2459278185883104,train
2009-08-11,4.363796909492274,864.0,24.99,0.32873806998939553,0.2385819227083998,train
2009-08-12,4.3668874172185435,877.9999999999999,24.99,0.33616118769883346,0.2385819227083998,train
2009-08-13,4.369977924944813,891.0,25.45,0.3430540827147402,0.2459278185883104,train
2009-08-14,4.373068432671082,894.0,25.45,0.344644750795334,0.2459278185883104,train
2009-08-17,4.376158940397351,917.0,26.18,0.35683987274655354,0.2575854359629511,train
2009-08-18,4.379249448123621,919.0,26.18,0.3579003181336161,0.2575854359629511,train
2009-08-19,4.38233995584989,919.0,26.18,0.3579003181336161,0.2575854359629511,train
2009-08-20,4.385430463576159,919.0,25.14,0.3579003181336161,0.24097732353880547,train
2009-08-21,4.3885209713024285,914.0,25.09,0.3552492046659597,0.24017885659533691,train
2009-08-24,4.391611479028698,913.0000000000001,25.01,0.35471898197242846,0.23890130948578728,train
2009-08-25,4.394701986754967,911.9999999999999,24.95,0.3541887592788971,0.237943149153625,train
2009-08-26,4.397792494481236,911.0,24.92,0.35365853658536583,0.2374640689875439,train
2009-08-27,4.400883002207506,911.0,24.92,0.35365853658536583,0.2374640689875439,train
2009-08-28,4.403973509933775,911.0,24.95,0.35365853658536583,0.237943149153625,train
2009-08-31,4.407064017660044,911.9999999999999,26.01,0.3541887592788971,0.2548706483551581,train
2009-09-01,4.4101545253863135,918.0,27.1,0.35737009544008486,0.27227722772277224,train
2009-09-02,4.413245033112583,918.0,27.1,0.35737009544008486,0.27227722772277224,train
2009-09-03,4.416335540838852,918.0,27.1,0.35737009544008486,0.27227722772277224,train
2009-09-04,4.419426048565121,909.0,25.62,0.35259809119830327,0.24864260619610346,train
2009-09-08,4.422516556291391,902.9999999999999,25.26,0.3494167550371155,0.24289364420312998,train
2009-09-09,4.42560706401766,898.0,24.32,0.34676564156945916,0.2278824656659214,train
2009-09-10,4.428697571743929,893.0,24.15,0.34411452810180276,0.22516767805812835,train
